id,nombre,apellido,email,telefono,distrito,fecha_nacimiento,fecha_registro,activo
8238,Juan Francisco,Iglesias,usuario8238@ejemplo.com,561953172,Pueblo Libre,1977-08-06,2024-01-19 00:00:00,True
8239,Juliana,Gracia,usuario8239@ejemplo.com,039283681,Lince,1959-07-03,2023-11-04 00:00:00,True
8240,Teobaldo,Galiano,usuario8240@ejemplo.com,003857597,La Molina,1967-06-13,2023-11-23 00:00:00,True
8241,Silvia,Luís,usuario8241@ejemplo.com,780327674,Pueblo Libre,1994-01-24,2025-07-23 00:00:00,True
8242,América,Calzada,usuario8242@ejemplo.com,303791543,Miraflores,1982-11-04,2025-03-17 00:00:00,True
8243,Cloe,Arcos,usuario8243@ejemplo.com,411613456,San Juan de Lurigancho,1960-09-30,2023-11-03 00:00:00,True
8244,Jaime,Ródenas,usuario8244@ejemplo.com,022124056,Pueblo Libre,1966-08-28,2024-12-12 00:00:00,True
8245,Eva,Vega,usuario8245@ejemplo.com,995537831,Jesús María,1988-12-25,2023-12-21 00:00:00,True
8246,Pedro,Cal,usuario8246@ejemplo.com,563520462,San Juan de Lurigancho,1972-01-28,2024-02-07 00:00:00,True
8247,Fidel,Cifuentes,usuario8247@ejemplo.com,754843757,Miraflores,1983-04-23,2023-11-26 00:00:00,True
8248,Edu,Garzón,usuario8248@ejemplo.com,557594187,San Isidro,1965-11-28,2024-08-12 00:00:00,True
8249,Armando,Antón,usuario8249@ejemplo.com,774802818,Jesús María,1956-07-04,2024-02-22 00:00:00,True
8250,Lola,Fuentes,usuario8250@ejemplo.com,275222404,Callao,1981-03-24,2025-05-11 00:00:00,True
8251,Marc,Giner,usuario8251@ejemplo.com,711176021,Magdalena,2006-01-17,2024-11-12 00:00:00,True
8252,Emilia,Alcalde,usuario8252@ejemplo.com,429584185,Jesús María,2007-01-08,2024-07-23 00:00:00,True
8253,Rubén,Menendez,usuario8253@ejemplo.com,106125241,San Juan de Lurigancho,1958-05-11,2024-07-28 00:00:00,True
8254,Joaquín,Jurado,usuario8254@ejemplo.com,429167324,Magdalena,1994-12-15,2025-06-08 00:00:00,True
8255,Samanta,Agullo,usuario8255@ejemplo.com,966169084,Surco,1982-05-22,2025-02-04 00:00:00,True
8256,Juan Pablo,Prieto,usuario8256@ejemplo.com,060526206,San Borja,2007-03-20,2024-01-28 00:00:00,True
8257,Ignacia,Martinez,usuario8257@ejemplo.com,847370581,Barranco,1964-11-20,2025-10-17 00:00:00,True
8258,Renata,Ribes,usuario8258@ejemplo.com,821190120,Miraflores,1976-12-10,2025-05-18 00:00:00,True
8259,Azahar,Piñol,usuario8259@ejemplo.com,812198201,Callao,1990-12-05,2025-05-25 00:00:00,True
8260,Teodoro,Salvador,usuario8260@ejemplo.com,203563790,San Isidro,1985-02-14,2025-06-19 00:00:00,True
8261,Virgilio,Valentín,usuario8261@ejemplo.com,179314620,Magdalena,1995-03-04,2025-05-03 00:00:00,True
8262,Salvador,Hervia,usuario8262@ejemplo.com,883964635,Lince,1987-12-23,2024-07-25 00:00:00,True
8263,Javi,Garcés,usuario8263@ejemplo.com,900436965,Jesús María,1989-01-06,2026-01-21 00:00:00,True
8264,Vanesa,Román,usuario8264@ejemplo.com,019696648,Pueblo Libre,1981-07-30,2025-05-25 00:00:00,True
8265,Jesús,Batalla,usuario8265@ejemplo.com,976994599,Lince,1962-12-24,2025-05-30 00:00:00,True
8266,Eustaquio,Arjona,usuario8266@ejemplo.com,836272072,Callao,2007-11-19,2025-06-18 00:00:00,True
8267,Rosario,Mata,usuario8267@ejemplo.com,559024830,Callao,1972-07-18,2023-11-23 00:00:00,True
8268,Rolando,Álvaro,usuario8268@ejemplo.com,853424455,Pueblo Libre,1983-04-16,2026-02-17 00:00:00,True
8269,Rufino,Caballero,usuario8269@ejemplo.com,613664103,San Isidro,1996-08-31,2025-04-21 00:00:00,True
8270,Olalla,Pazos,usuario8270@ejemplo.com,841454818,Pueblo Libre,2005-05-30,2024-04-24 00:00:00,True
8271,Pablo,Campo,usuario8271@ejemplo.com,698485708,Lince,1981-04-02,2023-10-27 00:00:00,True
8272,Débora,Cisneros,usuario8272@ejemplo.com,030844909,La Molina,1989-04-04,2023-10-16 00:00:00,True
8273,Balduino,Escolano,usuario8273@ejemplo.com,366334688,Surco,1971-12-29,2024-12-02 00:00:00,True
8274,Mar,Palomares,usuario8274@ejemplo.com,356547597,San Borja,1970-09-08,2026-02-12 00:00:00,True
8275,Gisela,Perez,usuario8275@ejemplo.com,382687768,San Borja,1963-08-31,2026-02-20 00:00:00,True
8276,Eduardo,Palau,usuario8276@ejemplo.com,734109465,San Borja,1967-09-01,2026-01-23 00:00:00,True
8277,Baltasar,Mata,usuario8277@ejemplo.com,749773566,Lince,1955-11-17,2024-10-26 00:00:00,True
8278,Daniela,Trujillo,usuario8278@ejemplo.com,556380416,Callao,1989-09-09,2023-10-19 00:00:00,True
8279,Bienvenida,Martí,usuario8279@ejemplo.com,499318968,Magdalena,1988-06-27,2025-07-21 00:00:00,True
8280,Daniel,Llano,usuario8280@ejemplo.com,566747179,Jesús María,1973-10-28,2026-01-01 00:00:00,True
8281,Milagros,Ariño,usuario8281@ejemplo.com,880232597,Pueblo Libre,1980-12-05,2025-12-10 00:00:00,True
8282,Modesta,Ochoa,usuario8282@ejemplo.com,567109273,La Molina,2005-12-14,2024-06-15 00:00:00,True
8283,Florentino,Jove,usuario8283@ejemplo.com,634345774,Magdalena,1984-12-08,2025-04-14 00:00:00,True
8284,Luisina,Camacho,usuario8284@ejemplo.com,025547465,San Isidro,2007-04-19,2024-12-05 00:00:00,True
8285,Damián,Duran,usuario8285@ejemplo.com,397354005,Surco,1981-06-19,2025-06-10 00:00:00,True
8286,Encarna,Coello,usuario8286@ejemplo.com,503244751,La Molina,1992-05-01,2025-06-09 00:00:00,True
8287,Alejandro,Fuster,usuario8287@ejemplo.com,843223594,San Borja,2005-05-04,2025-10-22 00:00:00,True
8288,Nieves,Aparicio,usuario8288@ejemplo.com,938702419,Barranco,1998-07-07,2024-05-25 00:00:00,True
8289,Alcides,Piñeiro,usuario8289@ejemplo.com,142054105,Surco,1983-11-23,2025-10-02 00:00:00,True
8290,Wilfredo,Abella,usuario8290@ejemplo.com,682290469,Pueblo Libre,1985-09-03,2024-04-29 00:00:00,True
8291,Timoteo,Aguirre,usuario8291@ejemplo.com,845621134,Miraflores,1993-09-14,2025-07-06 00:00:00,True
8292,Juan Manuel,Estrada,usuario8292@ejemplo.com,984440413,San Isidro,1988-08-12,2024-04-30 00:00:00,True
8293,Remedios,García,usuario8293@ejemplo.com,825511034,Miraflores,1998-06-25,2025-08-25 00:00:00,True
8294,Demetrio,Cabanillas,usuario8294@ejemplo.com,182160879,Callao,1996-11-20,2024-09-29 00:00:00,True
8295,Abraham,Giralt,usuario8295@ejemplo.com,452698892,San Borja,1989-01-14,2024-07-16 00:00:00,True
8296,Joaquín,Salazar,usuario8296@ejemplo.com,329641356,Lince,1967-04-10,2026-01-18 00:00:00,True
8297,Gloria,Cerro,usuario8297@ejemplo.com,315886190,Magdalena,1990-05-28,2024-02-26 00:00:00,True
8298,Perlita,Peiró,usuario8298@ejemplo.com,778194744,Barranco,1976-05-23,2025-12-29 00:00:00,True
8299,Octavio,Solano,usuario8299@ejemplo.com,099449409,San Juan de Lurigancho,1976-02-20,2025-06-09 00:00:00,True
8300,Lorenza,Bermúdez,usuario8300@ejemplo.com,111376923,La Molina,1986-09-04,2026-02-13 00:00:00,True
8301,Isa,Aragonés,usuario8301@ejemplo.com,410892832,Callao,1956-11-16,2023-10-18 00:00:00,True
8302,Azahara,Pastor,usuario8302@ejemplo.com,551971773,Lince,1979-05-24,2024-08-25 00:00:00,True
8303,Reynaldo,Higueras,usuario8303@ejemplo.com,947726955,San Juan de Lurigancho,2004-05-03,2026-01-15 00:00:00,True
8304,Alexandra,Corominas,usuario8304@ejemplo.com,968083549,Pueblo Libre,1987-11-11,2025-07-04 00:00:00,True
8305,Victoria,Herranz,usuario8305@ejemplo.com,685561420,Lince,1958-09-02,2025-11-10 00:00:00,True
8306,Miriam,Puerta,usuario8306@ejemplo.com,938398350,San Isidro,1988-12-21,2024-09-28 00:00:00,True
8307,Hilario,Fernandez,usuario8307@ejemplo.com,027394968,San Borja,1962-07-29,2025-11-06 00:00:00,True
8308,Ruperto,Julián,usuario8308@ejemplo.com,015033431,Magdalena,1978-07-31,2025-12-12 00:00:00,True
8309,Encarnación,Patiño,usuario8309@ejemplo.com,345262210,Barranco,2000-09-06,2025-08-05 00:00:00,True
8310,Leonel,Peiró,usuario8310@ejemplo.com,876264476,Lince,1998-12-23,2024-07-25 00:00:00,True
8311,Rico,Uribe,usuario8311@ejemplo.com,696890043,Lince,1995-05-21,2023-11-03 00:00:00,True
8312,Vinicio,Frías,usuario8312@ejemplo.com,814038031,Callao,1969-02-15,2024-12-31 00:00:00,True
8313,Lucas,Roma,usuario8313@ejemplo.com,691372756,San Isidro,2006-08-02,2024-05-13 00:00:00,True
8314,Evita,Arjona,usuario8314@ejemplo.com,660455148,Jesús María,2002-08-16,2023-09-17 00:00:00,True
8315,Trinidad,Carreño,usuario8315@ejemplo.com,369776826,La Molina,2003-02-01,2025-10-06 00:00:00,True
8316,Francisco Jose,Correa,usuario8316@ejemplo.com,137134363,Miraflores,1987-06-11,2025-04-01 00:00:00,True
8317,Regina,Bustos,usuario8317@ejemplo.com,370749583,Pueblo Libre,1972-11-17,2023-12-15 00:00:00,True
8318,Gaspar,Marín,usuario8318@ejemplo.com,699311766,Lince,1972-07-14,2025-03-23 00:00:00,True
8319,Erasmo,Viñas,usuario8319@ejemplo.com,574443138,Jesús María,1967-04-26,2024-05-03 00:00:00,True
8320,Julio,Zabala,usuario8320@ejemplo.com,842472427,Lince,2008-05-06,2024-11-05 00:00:00,True
8321,Hilario,Ochoa,usuario8321@ejemplo.com,868614096,La Molina,2001-03-18,2024-06-03 00:00:00,True
8322,Marianela,Arrieta,usuario8322@ejemplo.com,434941035,Miraflores,1973-03-20,2025-09-18 00:00:00,True
8323,Noelia,Perera,usuario8323@ejemplo.com,926261649,Lince,1978-08-14,2026-01-15 00:00:00,True
8324,Flavia,Fortuny,usuario8324@ejemplo.com,676627022,La Molina,1963-11-16,2025-09-29 00:00:00,True
8325,Carmina,Haro,usuario8325@ejemplo.com,815512344,Pueblo Libre,1957-06-13,2026-02-03 00:00:00,True
8326,Félix,Vilanova,usuario8326@ejemplo.com,958130750,San Isidro,1990-08-26,2024-06-16 00:00:00,True
8327,Teófila,Cabeza,usuario8327@ejemplo.com,314715892,Barranco,1956-12-17,2023-11-25 00:00:00,True
8328,Luisa,Barba,usuario8328@ejemplo.com,237385780,Lince,1965-02-27,2024-09-24 00:00:00,True
8329,Perlita,Camacho,usuario8329@ejemplo.com,463988858,San Juan de Lurigancho,1999-12-04,2023-12-23 00:00:00,True
8330,Jeremías,Valbuena,usuario8330@ejemplo.com,161816211,San Juan de Lurigancho,1995-08-15,2024-09-27 00:00:00,True
8331,Maribel,Fábregas,usuario8331@ejemplo.com,558811463,Pueblo Libre,2003-01-05,2024-03-02 00:00:00,True
8332,Borja,Puig,usuario8332@ejemplo.com,714036406,Lince,1964-10-02,2025-07-24 00:00:00,True
8333,Mireia,Rivas,usuario8333@ejemplo.com,031494968,Jesús María,1996-04-05,2023-11-02 00:00:00,True
8334,Benjamín,Arroyo,usuario8334@ejemplo.com,225836831,Pueblo Libre,1959-06-04,2026-01-27 00:00:00,True
8335,Leticia,Fiol,usuario8335@ejemplo.com,558768213,Callao,1975-08-08,2024-02-17 00:00:00,True
8336,Cándido,Rivera,usuario8336@ejemplo.com,733235115,Surco,1981-12-14,2025-02-04 00:00:00,True
8337,Leocadio,Zamora,usuario8337@ejemplo.com,961402085,Callao,1988-09-01,2025-12-11 00:00:00,True
8338,Leticia,Ibarra,usuario8338@ejemplo.com,488375185,San Isidro,1989-01-23,2025-07-15 00:00:00,True
8339,Julio,Marti,usuario8339@ejemplo.com,728895870,Pueblo Libre,1961-11-19,2024-10-02 00:00:00,True
8340,Herminia,Castrillo,usuario8340@ejemplo.com,834452119,Pueblo Libre,1990-10-20,2024-05-25 00:00:00,True
8341,Abraham,Haro,usuario8341@ejemplo.com,906822075,Magdalena,1962-07-10,2024-02-09 00:00:00,True
8342,Rafa,Ferrán,usuario8342@ejemplo.com,534524996,Jesús María,1976-02-20,2024-08-27 00:00:00,True
8343,Casemiro,Amaya,usuario8343@ejemplo.com,797629466,San Juan de Lurigancho,1974-12-26,2025-10-28 00:00:00,True
8344,Ezequiel,Jerez,usuario8344@ejemplo.com,562837380,Magdalena,1960-11-29,2023-12-05 00:00:00,True
8345,Emiliano,Conesa,usuario8345@ejemplo.com,449706346,Miraflores,1994-04-27,2024-06-18 00:00:00,True
8346,Daniel,Castells,usuario8346@ejemplo.com,905829173,San Borja,1973-01-06,2024-04-25 00:00:00,True
8347,Balduino,Gutierrez,usuario8347@ejemplo.com,049692952,Magdalena,1974-04-04,2024-09-15 00:00:00,True
8348,Macaria,Andreu,usuario8348@ejemplo.com,375476038,San Borja,1976-08-14,2025-04-11 00:00:00,True
8349,Sabina,Rovira,usuario8349@ejemplo.com,331191292,La Molina,1957-11-28,2025-08-14 00:00:00,True
8350,Cristian,Catalán,usuario8350@ejemplo.com,315396518,Pueblo Libre,1955-11-18,2025-05-05 00:00:00,True
8351,Lisandro,Peláez,usuario8351@ejemplo.com,210141679,Barranco,2004-04-22,2025-03-30 00:00:00,True
8352,Manuela,Alcalá,usuario8352@ejemplo.com,905973791,Barranco,2000-11-02,2023-12-04 00:00:00,True
8353,Evita,Aguiló,usuario8353@ejemplo.com,963610434,Lince,1973-03-29,2025-07-08 00:00:00,True
8354,Pepito,Galán,usuario8354@ejemplo.com,332371856,San Borja,1957-06-09,2025-04-13 00:00:00,True
8355,Borja,Cervantes,usuario8355@ejemplo.com,476323850,San Juan de Lurigancho,1999-03-09,2025-11-03 00:00:00,True
8356,Eutimio,Villaverde,usuario8356@ejemplo.com,853169725,San Juan de Lurigancho,1985-03-08,2025-06-28 00:00:00,True
8357,Palmira,Prats,usuario8357@ejemplo.com,835579031,San Borja,2003-10-14,2024-02-10 00:00:00,True
8358,Pastor,Cañizares,usuario8358@ejemplo.com,383417357,Jesús María,1981-09-27,2025-02-24 00:00:00,True
8359,Maite,Alberola,usuario8359@ejemplo.com,833978757,San Isidro,1961-02-27,2025-03-06 00:00:00,True
8360,Fidela,Narváez,usuario8360@ejemplo.com,746648960,Magdalena,2005-11-26,2024-09-30 00:00:00,True
8361,Baldomero,Gárate,usuario8361@ejemplo.com,046110217,San Isidro,1996-02-02,2025-02-24 00:00:00,True
8362,Felipa,Urrutia,usuario8362@ejemplo.com,940512303,Callao,1959-02-04,2024-10-22 00:00:00,True
8363,Maura,Martinez,usuario8363@ejemplo.com,503398582,Pueblo Libre,1976-07-11,2025-07-09 00:00:00,True
8364,Alberto,Alcalde,usuario8364@ejemplo.com,418587157,San Borja,1967-03-21,2023-12-17 00:00:00,True
8365,Ester,Zurita,usuario8365@ejemplo.com,082772233,Jesús María,1966-01-23,2025-07-09 00:00:00,True
8366,Gerónimo,Luna,usuario8366@ejemplo.com,969575304,Pueblo Libre,1962-03-10,2023-11-05 00:00:00,True
8367,Florentina,Lucena,usuario8367@ejemplo.com,701090160,Surco,1984-08-13,2024-08-28 00:00:00,True
8368,Galo,Tovar,usuario8368@ejemplo.com,504391488,Barranco,1981-09-14,2023-12-27 00:00:00,True
8369,Fabiana,Rincón,usuario8369@ejemplo.com,022096539,Jesús María,1972-03-16,2024-04-10 00:00:00,True
8370,Porfirio,Ribas,usuario8370@ejemplo.com,842787477,Pueblo Libre,1989-11-06,2024-04-19 00:00:00,True
8371,Berta,Calderon,usuario8371@ejemplo.com,617048543,Surco,1983-07-09,2024-06-19 00:00:00,True
8372,Eligia,Caparrós,usuario8372@ejemplo.com,275204258,La Molina,2005-11-15,2023-12-08 00:00:00,True
8373,Manu,Tejero,usuario8373@ejemplo.com,726326199,La Molina,1972-12-15,2025-03-17 00:00:00,True
8374,Julio César,Blanco,usuario8374@ejemplo.com,273114880,Lince,1984-11-21,2025-11-01 00:00:00,True
8375,Pepita,Perea,usuario8375@ejemplo.com,979545507,San Isidro,2001-05-25,2025-01-07 00:00:00,True
8376,Máxima,Pont,usuario8376@ejemplo.com,085107980,Jesús María,1973-07-22,2024-09-30 00:00:00,True
8377,Marco,Mayo,usuario8377@ejemplo.com,501712579,Surco,1987-12-11,2024-07-20 00:00:00,True
8378,Cristian,Cárdenas,usuario8378@ejemplo.com,376367037,San Borja,1978-12-07,2024-05-23 00:00:00,True
8379,Amalia,Solís,usuario8379@ejemplo.com,295066806,Barranco,1984-12-23,2025-08-29 00:00:00,True
8380,Paz,Amat,usuario8380@ejemplo.com,515537400,San Borja,2000-06-12,2026-02-14 00:00:00,True
8381,Lucas,Carmona,usuario8381@ejemplo.com,634912098,Surco,1999-11-09,2025-10-29 00:00:00,True
8382,Aurora,Echeverría,usuario8382@ejemplo.com,415156819,Jesús María,1967-10-05,2025-06-05 00:00:00,True
8383,Brunilda,Malo,usuario8383@ejemplo.com,858868633,Magdalena,1964-01-27,2024-03-03 00:00:00,True
8384,Brígida,Casares,usuario8384@ejemplo.com,322371428,San Borja,1999-12-22,2024-01-31 00:00:00,True
8385,Priscila,Baños,usuario8385@ejemplo.com,309027399,San Isidro,1969-12-10,2025-10-23 00:00:00,True
8386,Celestino,Cañas,usuario8386@ejemplo.com,016168764,Miraflores,1959-07-17,2023-10-30 00:00:00,True
8387,Lucio,Macias,usuario8387@ejemplo.com,689988847,Jesús María,2006-03-25,2026-02-05 00:00:00,True
8388,Jose Ramón,Corral,usuario8388@ejemplo.com,860432458,San Juan de Lurigancho,1997-12-22,2025-09-12 00:00:00,True
8389,Bernarda,Abellán,usuario8389@ejemplo.com,435150113,San Isidro,1984-01-31,2025-10-17 00:00:00,True
8390,Pepito,Bilbao,usuario8390@ejemplo.com,517283357,Magdalena,1984-01-03,2023-09-26 00:00:00,True
8391,Natalia,Calatayud,usuario8391@ejemplo.com,161714839,Magdalena,1966-12-31,2025-01-28 00:00:00,True
8392,María Pilar,Albero,usuario8392@ejemplo.com,636265559,Jesús María,2003-03-02,2025-03-04 00:00:00,True
8393,Cosme,Hernández,usuario8393@ejemplo.com,590484587,Surco,1972-12-02,2025-01-14 00:00:00,True
8394,Tecla,Clavero,usuario8394@ejemplo.com,618079724,San Juan de Lurigancho,1972-01-25,2024-08-08 00:00:00,True
8395,Berto,Mayol,usuario8395@ejemplo.com,472690822,Barranco,1958-09-30,2024-03-02 00:00:00,True
8396,Felicidad,Tejero,usuario8396@ejemplo.com,856102657,La Molina,1964-05-22,2025-10-31 00:00:00,True
8397,Camila,Valenzuela,usuario8397@ejemplo.com,317791994,Lince,1977-03-02,2023-11-08 00:00:00,True
8398,Isaura,Vila,usuario8398@ejemplo.com,753621088,Lince,1960-07-21,2024-07-04 00:00:00,True
8399,Atilio,Sola,usuario8399@ejemplo.com,734762395,Pueblo Libre,2000-08-30,2024-06-08 00:00:00,True
8400,Luciana,Llobet,usuario8400@ejemplo.com,516843476,San Isidro,1980-07-29,2024-02-21 00:00:00,True
8401,Mateo,Carrasco,usuario8401@ejemplo.com,266168643,Miraflores,2000-02-18,2025-12-16 00:00:00,True
8402,Jafet,Gelabert,usuario8402@ejemplo.com,675379715,San Juan de Lurigancho,1957-12-30,2025-03-03 00:00:00,True
8403,Rosenda,Torre,usuario8403@ejemplo.com,305221689,San Borja,1985-10-01,2025-01-07 00:00:00,True
8404,Nilo,Plaza,usuario8404@ejemplo.com,546640443,Callao,1996-08-30,2024-11-26 00:00:00,True
8405,José Mari,Pedraza,usuario8405@ejemplo.com,494920261,San Juan de Lurigancho,1974-12-12,2023-10-29 00:00:00,True
8406,Juanita,Arco,usuario8406@ejemplo.com,654217470,Jesús María,2008-02-06,2025-05-09 00:00:00,True
8407,Verónica,Llano,usuario8407@ejemplo.com,929787793,San Borja,1962-10-11,2024-03-15 00:00:00,True
8408,Claudia,Viña,usuario8408@ejemplo.com,361567397,Surco,2004-02-23,2024-02-09 00:00:00,True
8409,Nazaret,Niño,usuario8409@ejemplo.com,091825612,Surco,1973-01-02,2024-02-19 00:00:00,True
8410,Bernardo,Coronado,usuario8410@ejemplo.com,699067371,Pueblo Libre,1975-05-22,2023-11-13 00:00:00,True
8411,Rubén,Uriarte,usuario8411@ejemplo.com,709382020,Magdalena,1973-12-29,2025-12-06 00:00:00,True
8412,Soledad,Lucas,usuario8412@ejemplo.com,899479783,Surco,1996-12-12,2026-02-22 00:00:00,True
8413,Pía,Nogués,usuario8413@ejemplo.com,006201046,Pueblo Libre,2000-03-16,2024-07-02 00:00:00,True
8414,Conrado,Perez,usuario8414@ejemplo.com,054161684,Lince,1980-12-11,2024-04-10 00:00:00,True
8415,Chita,Arco,usuario8415@ejemplo.com,400476482,Callao,1973-09-19,2024-11-22 00:00:00,True
8416,Hilario,Sans,usuario8416@ejemplo.com,801197896,Jesús María,1994-04-18,2025-04-07 00:00:00,True
8417,Evaristo,Benavides,usuario8417@ejemplo.com,057379090,San Borja,1997-08-08,2025-09-02 00:00:00,True
8418,Brunilda,Arias,usuario8418@ejemplo.com,704653873,Magdalena,2008-05-26,2024-02-21 00:00:00,True
8419,Esperanza,Bermúdez,usuario8419@ejemplo.com,067553834,Pueblo Libre,1985-03-02,2025-05-19 00:00:00,True
8420,Evelia,Andreu,usuario8420@ejemplo.com,640029727,San Isidro,1960-06-02,2025-07-07 00:00:00,True
8421,Ester,Diego,usuario8421@ejemplo.com,616546345,La Molina,1965-07-29,2024-10-12 00:00:00,True
8422,Néstor,Solsona,usuario8422@ejemplo.com,526078132,Lince,1979-07-27,2026-01-11 00:00:00,True
8423,Débora,Estevez,usuario8423@ejemplo.com,466045096,Pueblo Libre,1994-08-27,2024-09-17 00:00:00,True
8424,Itziar,Rocha,usuario8424@ejemplo.com,518638187,Magdalena,1983-01-03,2024-07-16 00:00:00,True
8425,Angelino,Gárate,usuario8425@ejemplo.com,944376626,Magdalena,1979-07-16,2023-10-19 00:00:00,True
8426,Francisco Jose,Diez,usuario8426@ejemplo.com,504885868,Jesús María,1994-10-07,2025-05-13 00:00:00,True
8427,Gaspar,Barroso,usuario8427@ejemplo.com,404544545,Lince,1995-07-24,2025-02-01 00:00:00,True
8428,Azucena,Heredia,usuario8428@ejemplo.com,843722881,Lince,1968-12-01,2024-01-16 00:00:00,True
8429,Tatiana,Andres,usuario8429@ejemplo.com,414763419,Surco,1991-02-05,2025-10-06 00:00:00,True
8430,Faustino,Araujo,usuario8430@ejemplo.com,492062592,Miraflores,2005-12-05,2023-11-19 00:00:00,True
8431,Aurelio,Jover,usuario8431@ejemplo.com,328753189,San Juan de Lurigancho,1998-11-21,2024-02-12 00:00:00,True
8432,Óscar,Bermejo,usuario8432@ejemplo.com,481935628,Barranco,1996-01-07,2024-12-16 00:00:00,True
8433,Evaristo,Márquez,usuario8433@ejemplo.com,532442472,Magdalena,1978-02-20,2025-05-21 00:00:00,True
8434,Nidia,Téllez,usuario8434@ejemplo.com,108404820,Pueblo Libre,2004-05-11,2023-09-13 00:00:00,True
8435,Olegario,Coloma,usuario8435@ejemplo.com,356536758,Pueblo Libre,2007-10-21,2025-04-14 00:00:00,True
8436,Rebeca,Villalba,usuario8436@ejemplo.com,566140178,San Isidro,1978-02-05,2025-03-11 00:00:00,True
8437,Dulce,Morcillo,usuario8437@ejemplo.com,350474083,La Molina,1991-10-10,2025-09-13 00:00:00,True
8438,Heraclio,Cuenca,usuario8438@ejemplo.com,119494921,San Isidro,1991-07-25,2025-05-11 00:00:00,True
8439,Marciano,Cazorla,usuario8439@ejemplo.com,511684162,La Molina,1975-08-29,2024-10-19 00:00:00,True
8440,Teófila,Bustos,usuario8440@ejemplo.com,118917942,San Borja,1974-11-01,2025-07-15 00:00:00,True
8441,Leire,Rosselló,usuario8441@ejemplo.com,402194676,Surco,1962-04-24,2025-05-10 00:00:00,True
8442,Olegario,Barreda,usuario8442@ejemplo.com,080413754,La Molina,1959-06-28,2024-06-19 00:00:00,True
8443,Prudencia,Báez,usuario8443@ejemplo.com,324307352,San Isidro,1995-10-19,2025-07-07 00:00:00,True
8444,Primitiva,Oliver,usuario8444@ejemplo.com,078300315,Callao,1997-12-31,2025-05-20 00:00:00,True
8445,Aura,Rincón,usuario8445@ejemplo.com,824366141,Surco,1959-01-06,2025-11-23 00:00:00,True
8446,Clemente,Santamaria,usuario8446@ejemplo.com,391468015,Barranco,1961-10-06,2024-08-13 00:00:00,True
8447,Áurea,Rocha,usuario8447@ejemplo.com,165407761,Magdalena,2005-10-15,2024-01-19 00:00:00,True
